projectId	terminologyId	name	description
2053	59821000052101	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	59871000052102	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	59771000052109	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	62161000052101	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	62181000052107	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	62151000052104	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	59901000052102	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	56421000052109	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	64641000052102	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	59781000052106	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	59811000052109	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	59831000052104	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	64511000052102	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	53351000052100	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	53361000052102	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	60391000052106	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
2053	62201000052106	Sweden NRC Project	This project is linked directly to the MS Authoring platform and therefore contains unpublished content in the current authoring cycle.
